ma_gia_su,ho_ten,gioi_tinh,nam_sinh,hoc_vi,chuyen_nganh,truong_hoc_ma,truong_hoc_ten,loai_truong,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,nam_kinh_nghiem,hinh_thuc_day,hoc_phi_trung_binh_gio,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,lop_hoc_ma,lop_hoc_ten,cap_hoc,hoc_phi_trung_binh_gio_day_mon,ma_hoc_sinh_danh_gia,diem_xep_hang,ngay_danh_gia
GS_EX_0847,Trần Đình Hùng,nam,2002,Thac si,Sư phạm Toán,DH_TM,Đại học Thương mại,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,2,online,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,150000,HS_EX_0976,3.79,2026-03-23
GS_EX_0848,Bùi Mai Mai,nu,1998,Ky su,Sư phạm Toán,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,5,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,250000,HS_EX_0563,3.53,2026-03-08
GS_EX_0849,Vũ Đức Nam,nam,2002,Cu nhan,Quản trị Kinh doanh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,3,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,180000,HS_EX_0577,3.85,2026-03-11
GS_EX_0850,Bùi Mai Thu,nu,2001,Thac si,Quản trị Kinh doanh,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,6,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_EX_0363,3.7,2026-03-06
GS_EX_0851,Trần Đình Phú,nam,2000,Ky su,Quản trị Kinh doanh,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,3,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,250000,HS_EX_0135,4.77,2026-03-31
GS_EX_0852,Lý Bảo An,nu,2002,Ky su,Sư phạm Toán,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,5,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_EX_0478,4.01,2026-03-24
GS_EX_0853,Dương Thu An,nu,1997,Ky su,Sư phạm Toán,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,5,online,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,250000,HS_EX_0301,3.73,2026-03-17
GS_EX_0854,Ngô Quang Kiệt,nam,2003,Thac si,Quản trị Kinh doanh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,8,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_EX_0816,4.18,2026-03-22
GS_EX_0855,Hoàng Ngọc Thảo,nu,1995,Cu nhan,Công nghệ thông tin,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,7,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,150000,HS_EX_0591,3.54,2026-03-25
GS_EX_0856,Hoàng Minh Hùng,nam,1996,Cu nhan,Ngôn ngữ Anh,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,7,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,150000,,,
GS_EX_0857,Lê Hữu Cường,nam,2003,Thac si,Công nghệ thông tin,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,6,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,150000,HS_EX_0195,4.79,2026-04-01
GS_EX_0858,Đỗ Thu Hân,nu,2001,Thac si,Sư phạm Toán,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,5,online,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,250000,HS_EX_0170,4.44,2026-03-24
GS_EX_0859,Lê Minh Huy,nam,2002,Thac si,Ngôn ngữ Anh,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,2,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,180000,HS_EX_0767,4.45,2026-03-29
GS_EX_0860,Đặng Xuân Thu,nu,2001,Thac si,Công nghệ thông tin,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,1,online,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_EX_0317,3.97,2026-03-14
GS_EX_0861,Lê Trọng Kiệt,nam,1999,Ky su,Quản trị Kinh doanh,DH_TM,Đại học Thương mại,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,6,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,150000,HS_EX_0742,4.15,2026-03-14
GS_EX_0862,Nguyễn Xuân Thu,nu,2003,Cu nhan,Công nghệ thông tin,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,1,online,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,200000,HS_EX_0223,3.5,2026-03-07
GS_EX_0863,Bùi Thanh Linh,nu,2001,Ky su,Ngôn ngữ Anh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,8,online,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,180000,,,
GS_EX_0864,Lê Văn Nam,nam,2002,Ky su,Công nghệ thông tin,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,7,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,250000,HS_EX_0676,3.95,2026-03-21
GS_EX_0865,Dương Minh Khoa,nam,1996,Ky su,Quản trị Kinh doanh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,8,online,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,250000,HS_EX_0837,3.87,2026-03-16
GS_EX_0866,Lê Thanh An,nu,1998,Cu nhan,Quản trị Kinh doanh,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,8,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,HS_EX_0308,3.76,2026-03-12
GS_EX_0867,Đặng Thanh Thảo,nu,1995,Ky su,Công nghệ thông tin,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,2,online,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,200000,HS_EX_0176,4.6,2026-03-25
GS_EX_0868,Trần Đức Khoa,nam,2001,Ky su,Quản trị Kinh doanh,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,1,online,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_EX_0817,3.74,2026-03-14
GS_EX_0869,Lý Minh Tuấn,nam,2002,Ky su,Công nghệ thông tin,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,7,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_EX_0290,4.1,2026-03-04
GS_EX_0870,Phạm Văn Tuấn,nam,2003,Cu nhan,Sư phạm Toán,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,5,online,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_EX_0520,4.87,2026-03-27
GS_EX_0871,Ngô Thị Trang,nu,2001,Thac si,Quản trị Kinh doanh,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,8,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,150000,HS_EX_0495,4.5,2026-03-16
GS_EX_0872,Bùi Trọng Kiệt,nam,1997,Cu nhan,Sư phạm Toán,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,6,online,180000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,180000,,,
GS_EX_0873,Phạm Văn Phú,nam,1995,Ky su,Quản trị Kinh doanh,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,2,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_EX_0354,4.52,2026-04-01
GS_EX_0874,Hoàng Thị Châu,nu,1995,Thac si,Quản trị Kinh doanh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,2,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,180000,,,
GS_EX_0875,Đỗ Thái Nam,nam,2000,Cu nhan,Sư phạm Toán,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,4,online,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,150000,HS_EX_0104,4.19,2026-03-20
GS_EX_0876,Vũ Ngọc Thảo,nu,2003,Thac si,Công nghệ thông tin,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,6,online,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,150000,HS_EX_0300,3.89,2026-03-31
GS_EX_0877,Đặng Xuân Vy,nu,1997,Ky su,Sư phạm Toán,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,4,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_EX_0332,3.84,2026-03-09
GS_EX_0878,Bùi Đức Đạt,nam,2000,Thac si,Sư phạm Toán,DH_TM,Đại học Thương mại,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,8,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_EX_0429,4.42,2026-03-09
GS_EX_0879,Đặng Bảo Thu,nu,1997,Thac si,Sư phạm Toán,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,3,online,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,200000,HS_EX_0008,3.8,2026-03-27
GS_EX_0880,Nguyễn Xuân Mai,nu,1995,Ky su,Công nghệ thông tin,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,1,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_EX_0795,4.24,2026-03-29
GS_EX_0881,Nguyễn Quang Huy,nam,2001,Thac si,Công nghệ thông tin,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,3,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,250000,,,
GS_EX_0882,Hoàng Thu An,nu,2000,Cu nhan,Công nghệ thông tin,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,2,online,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,150000,,,
GS_EX_0883,Đỗ Hoàng Châu,nu,2000,Ky su,Quản trị Kinh doanh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,1,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,200000,HS_EX_0803,4.75,2026-03-13
GS_EX_0884,Đỗ Bảo Thu,nu,2001,Ky su,Ngôn ngữ Anh,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,5,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_EX_0817,3.65,2026-04-01
GS_EX_0885,Đặng Hồng Hân,nu,2002,Ky su,Công nghệ thông tin,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,2,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,150000,HS_EX_0744,4.23,2026-03-10
GS_EX_0886,Trần Thị Mai,nu,2001,Ky su,Quản trị Kinh doanh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,8,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_EX_0463,5.0,2026-03-29
GS_EX_0887,Vũ Hữu Hùng,nam,1998,Ky su,Sư phạm Toán,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,7,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,250000,HS_EX_0180,3.97,2026-03-18
GS_EX_0888,Bùi Ngọc Trang,nu,2000,Thac si,Sư phạm Toán,DH_FPT,Đại học FPT,dai_hoc,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,4,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,180000,HS_EX_0977,3.51,2026-03-25
GS_EX_0889,Vũ Mai An,nu,1995,Ky su,Ngôn ngữ Anh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,7,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,150000,HS_EX_0323,3.67,2026-03-16
GS_EX_0890,Vũ Thị Trang,nu,2001,Ky su,Ngôn ngữ Anh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,2,truc_tiep,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_EX_0194,4.74,2026-03-13
GS_EX_0891,Ngô Thị Vy,nu,2002,Ky su,Công nghệ thông tin,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,5,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,150000,HS_EX_0723,4.37,2026-03-12
GS_EX_0892,Hoàng Xuân Thảo,nu,1995,Ky su,Công nghệ thông tin,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,6,online,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,180000,HS_EX_0922,4.39,2026-03-16
GS_EX_0893,Lê Ngọc Linh,nu,1997,Ky su,Quản trị Kinh doanh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,2,online,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,150000,HS_EX_0175,4.52,2026-03-09
GS_EX_0894,Nguyễn Thái Kiệt,nam,2002,Cu nhan,Ngôn ngữ Anh,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,8,online,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_EX_0178,4.18,2026-03-14
GS_EX_0895,Lý Minh Huy,nam,2003,Ky su,Ngôn ngữ Anh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,8,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,180000,HS_EX_0394,4.45,2026-03-13
GS_EX_0896,Lê Thái Phú,nam,2002,Thac si,Công nghệ thông tin,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,7,online,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,250000,HS_EX_0346,4.77,2026-03-29
GS_EX_0897,Đặng Minh Đức,nam,1997,Thac si,Ngôn ngữ Anh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,3,online,250000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,250000,HS_EX_0531,4.86,2026-03-07
GS_EX_0898,Phạm Thu Vy,nu,2003,Ky su,Sư phạm Toán,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,6,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,HS_EX_0889,3.75,2026-03-19
GS_EX_0899,Vũ Bảo Thu,nu,2003,Cu nhan,Công nghệ thông tin,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,4,truc_tiep,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,250000,HS_EX_0251,4.54,2026-03-12
GS_EX_0900,Lý Bảo Hân,nu,1996,Cu nhan,Công nghệ thông tin,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,8,online,180000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,180000,HS_EX_0541,4.59,2026-04-02
GS_EX_0901,Đặng Đức Huy,nam,1998,Ky su,Quản trị Kinh doanh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,7,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,250000,HS_EX_0046,4.98,2026-03-27
GS_EX_0902,Vũ Thanh Linh,nu,2003,Cu nhan,Sư phạm Toán,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,5,online,250000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,250000,,,
GS_EX_0903,Lý Thu Hân,nu,1999,Cu nhan,Sư phạm Toán,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,4,online,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,150000,,,
GS_EX_0904,Trần Thanh Thu,nu,1995,Ky su,Ngôn ngữ Anh,DH_TM,Đại học Thương mại,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,3,ca_hai,250000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,250000,HS_EX_0656,4.34,2026-03-16
GS_EX_0905,Vũ Xuân Thu,nu,1995,Ky su,Sư phạm Toán,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,7,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_EX_0399,3.75,2026-03-16
GS_EX_0906,Lê Bảo Thu,nu,2002,Thac si,Ngôn ngữ Anh,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,4,ca_hai,200000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,200000,HS_EX_0543,4.4,2026-03-09
GS_EX_0907,Lý Văn Tuấn,nam,1997,Cu nhan,Công nghệ thông tin,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,7,online,150000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_EX_0395,4.96,2026-03-09
GS_EX_0908,Nguyễn Đình Cường,nam,1996,Thac si,Công nghệ thông tin,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,3,ca_hai,150000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,150000,,,
GS_EX_0909,Phạm Mai Nhung,nu,1999,Cu nhan,Sư phạm Toán,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,4,truc_tiep,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_EX_0892,4.12,2026-03-19
GS_EX_0910,Bùi Xuân Vy,nu,2000,Cu nhan,Sư phạm Toán,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,1,online,250000,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,250000,,,
GS_EX_0911,Lý Bảo Châu,nu,2003,Thac si,Công nghệ thông tin,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,7,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,180000,HS_EX_0582,3.79,2026-03-27
GS_EX_0912,Đỗ Đình Khoa,nam,2003,Thac si,Quản trị Kinh doanh,DH_SP_HCM,Đại học Sư phạm TP.HCM,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,8,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_EX_0280,4.9,2026-03-30
GS_EX_0913,Phạm Văn Khoa,nam,1997,Cu nhan,Ngôn ngữ Anh,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,5,ca_hai,180000,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_EX_0034,4.52,2026-03-13
GS_EX_0914,Hoàng Minh Kiệt,nam,1995,Ky su,Quản trị Kinh doanh,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,8,online,200000,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,200000,HS_EX_0651,3.53,2026-03-10
GS_EX_0915,Vũ Hoàng Vy,nu,2000,Cu nhan,Công nghệ thông tin,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,4,truc_tiep,150000,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,150000,,,
