ma_gia_su,ho_ten,gioi_tinh,nam_sinh,hoc_vi,chuyen_nganh,truong_hoc_ma,truong_hoc_ten,loai_truong,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,nam_kinh_nghiem,hinh_thuc_day,hoc_phi_trung_binh_gio,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,lop_hoc_ma,lop_hoc_ten,cap_hoc,hoc_phi_trung_binh_gio_day_mon,ma_hoc_sinh_danh_gia,diem_xep_hang,ngay_danh_gia
GS_WB_0843,Ngô Thanh Vy,nu,1996,Cu nhan,Sư phạm Toán,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,6,online,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,200000,HS_WB_0011,4.35,2026-03-06
GS_WB_0844,Dương Xuân Thảo,nu,1997,Thac si,Công nghệ thông tin,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,7,ca_hai,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_WB_0959,4.61,2026-04-02
GS_WB_0845,Ngô Minh Huy,nam,1999,Cu nhan,Ngôn ngữ Anh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,3,ca_hai,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,180000,HS_WB_0507,3.92,2026-04-01
GS_WB_0846,Lý Thị Hân,nu,2003,Cu nhan,Ngôn ngữ Anh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,1,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,200000,HS_WB_0892,4.63,2026-03-27
GS_WB_0847,Phạm Thái Phú,nam,1996,Cu nhan,Sư phạm Toán,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,6,ca_hai,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,180000,HS_WB_0513,3.91,2026-03-14
GS_WB_0848,Ngô Quang Tuấn,nam,2001,Cu nhan,Ngôn ngữ Anh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,5,online,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,150000,HS_WB_0549,3.67,2026-04-02
GS_WB_0849,Phạm Thị Vy,nu,2003,Cu nhan,Ngôn ngữ Anh,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,3,ca_hai,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,200000,HS_WB_0607,4.77,2026-03-20
GS_WB_0850,Nguyễn Thái Khoa,nam,2002,Cu nhan,Công nghệ thông tin,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,6,ca_hai,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_WB_0198,3.94,2026-03-24
GS_WB_0851,Đỗ Minh Đạt,nam,1996,Thac si,Ngôn ngữ Anh,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,1,online,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,150000,HS_WB_0254,3.82,2026-03-09
GS_WB_0852,Nguyễn Thị Nhung,nu,1996,Cu nhan,Công nghệ thông tin,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,7,ca_hai,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,150000,,,
GS_WB_0853,Bùi Thái Kiệt,nam,2000,Cu nhan,Công nghệ thông tin,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,1,ca_hai,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,200000,HS_WB_0850,3.75,2026-03-30
GS_WB_0854,Đặng Hữu Đạt,nam,2001,Thac si,Sư phạm Toán,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,1,online,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,250000,HS_WB_0884,4.02,2026-03-10
GS_WB_0855,Đặng Mai Mai,nu,2002,Thac si,Công nghệ thông tin,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,5,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,150000,HS_WB_0040,4.96,2026-03-21
GS_WB_0856,Ngô Đình Kiệt,nam,2003,Thac si,Sư phạm Toán,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,6,ca_hai,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,180000,HS_WB_0513,4.69,2026-03-18
GS_WB_0857,Phạm Đình Tuấn,nam,2000,Ky su,Công nghệ thông tin,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,3,ca_hai,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,150000,HS_WB_0777,3.78,2026-03-29
GS_WB_0858,Dương Minh Kiệt,nam,1996,Thac si,Quản trị Kinh doanh,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,1,ca_hai,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,180000,HS_WB_0790,3.67,2026-03-05
GS_WB_0859,Phạm Minh Cường,nam,1999,Thac si,Sư phạm Toán,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,1,online,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,180000,,,
GS_WB_0860,Bùi Xuân Trang,nu,2001,Cu nhan,Ngôn ngữ Anh,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,6,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,250000,HS_WB_0574,4.33,2026-03-15
GS_WB_0861,Lý Thu Trang,nu,2000,Thac si,Công nghệ thông tin,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,5,ca_hai,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,180000,HS_WB_0405,4.99,2026-03-25
GS_WB_0862,Bùi Trọng Phú,nam,1999,Thac si,Quản trị Kinh doanh,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,6,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_WB_0113,4.38,2026-03-25
GS_WB_0863,Vũ Bảo An,nu,1999,Thac si,Ngôn ngữ Anh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,1,online,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_WB_0978,3.64,2026-03-31
GS_WB_0864,Trần Hồng Thu,nu,2003,Ky su,Ngôn ngữ Anh,DH_TM,Đại học Thương mại,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,7,online,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,250000,HS_WB_0166,4.67,2026-03-29
GS_WB_0865,Ngô Thái Đức,nam,1997,Ky su,Quản trị Kinh doanh,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,7,ca_hai,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,250000,HS_WB_0318,4.03,2026-03-08
GS_WB_0866,Ngô Hồng An,nu,2002,Cu nhan,Công nghệ thông tin,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,5,ca_hai,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,150000,,,
GS_WB_0867,Bùi Hoàng Hân,nu,2000,Thac si,Quản trị Kinh doanh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,7,online,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,150000,HS_WB_0426,3.62,2026-03-10
GS_WB_0868,Lý Đình Tuấn,nam,2002,Cu nhan,Ngôn ngữ Anh,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HN_LB,Long Biên,Long Biên,Hà Nội,8,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,150000,HS_WB_0821,4.41,2026-03-18
GS_WB_0869,Vũ Quang Tuấn,nam,1999,Cu nhan,Sư phạm Toán,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,6,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0443,4.87,2026-03-13
GS_WB_0870,Trần Mai Thảo,nu,2001,Cu nhan,Sư phạm Toán,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,2,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,250000,HS_WB_0519,4.69,2026-03-16
GS_WB_0871,Đỗ Hồng Linh,nu,1996,Ky su,Công nghệ thông tin,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,7,ca_hai,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,250000,,,
GS_WB_0872,Hoàng Thị Thảo,nu,2000,Cu nhan,Công nghệ thông tin,DH_TM,Đại học Thương mại,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,6,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,200000,,,
GS_WB_0873,Vũ Thu Mai,nu,2002,Thac si,Sư phạm Toán,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,6,ca_hai,250000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,250000,HS_WB_0095,3.52,2026-03-25
GS_WB_0874,Ngô Thanh Châu,nu,1996,Ky su,Ngôn ngữ Anh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HN_HD,Hà Đông,Hà Đông,Hà Nội,6,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0591,4.94,2026-03-16
GS_WB_0875,Lý Quang Khoa,nam,2003,Thac si,Ngôn ngữ Anh,DH_KTQD,Đại học Kinh tế Quốc dân,dai_hoc,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,6,ca_hai,200000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,200000,,,
GS_WB_0876,Dương Hải Kiệt,nam,1999,Thac si,Ngôn ngữ Anh,DH_FPT,Đại học FPT,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,8,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,180000,HS_WB_0661,4.21,2026-03-27
GS_WB_0877,Nguyễn Xuân Nhung,nu,1995,Ky su,Ngôn ngữ Anh,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,4,ca_hai,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,150000,HS_WB_0965,3.72,2026-03-17
GS_WB_0878,Trần Văn Tuấn,nam,2001,Cu nhan,Sư phạm Toán,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,4,online,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,150000,HS_WB_0391,4.99,2026-03-23
GS_WB_0879,Phạm Quang Hùng,nam,1997,Ky su,Ngôn ngữ Anh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,3,online,250000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,250000,,,
GS_WB_0880,Hoàng Văn Đạt,nam,1999,Cu nhan,Ngôn ngữ Anh,DH_BK_HN,Đại học Bách Khoa Hà Nội,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,6,ca_hai,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,150000,HS_WB_0422,4.82,2026-03-18
GS_WB_0881,Bùi Ngọc Hân,nu,2000,Ky su,Sư phạm Toán,DH_FPT,Đại học FPT,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,1,ca_hai,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,250000,HS_WB_0988,4.67,2026-03-22
GS_WB_0882,Bùi Quang Phú,nam,1996,Cu nhan,Quản trị Kinh doanh,DH_KHTN_HN,Đại học Khoa học Tự nhiên Hà Nội,dai_hoc,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,3,online,180000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_06,Lớp 6,thcs,180000,HS_WB_0657,4.99,2026-03-27
GS_WB_0883,Lý Thanh An,nu,1997,Ky su,Sư phạm Toán,DH_TM,Đại học Thương mại,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,2,ca_hai,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0358,4.3,2026-03-15
GS_WB_0884,Đỗ Ngọc Thảo,nu,1998,Cu nhan,Quản trị Kinh doanh,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,2,ca_hai,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,250000,HS_WB_0523,4.47,2026-03-31
GS_WB_0885,Bùi Đức Nam,nam,1995,Ky su,Công nghệ thông tin,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,3,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,150000,HS_WB_0214,3.94,2026-03-30
GS_WB_0886,Hoàng Hồng Linh,nu,2003,Thac si,Sư phạm Toán,DH_TM,Đại học Thương mại,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,7,online,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,150000,,,
GS_WB_0887,Ngô Văn Hùng,nam,1999,Ky su,Sư phạm Toán,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,8,ca_hai,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_06,Lớp 6,thcs,180000,HS_WB_0064,3.59,2026-03-15
GS_WB_0888,Hoàng Thị Trang,nu,1997,Cu nhan,Sư phạm Toán,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_DN_TK,Thanh Khê,Thanh Khê,Đà Nẵng,2,online,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,180000,,,
GS_WB_0889,Bùi Hải Đức,nam,1996,Thac si,Ngôn ngữ Anh,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,6,online,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,150000,HS_WB_1000,4.66,2026-03-13
GS_WB_0890,Nguyễn Văn Khoa,nam,2003,Cu nhan,Sư phạm Toán,DH_BK_HCM,Đại học Bách Khoa TP.HCM,dai_hoc,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,2,ca_hai,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,180000,HS_WB_0472,4.95,2026-03-04
GS_WB_0891,Đỗ Minh Huy,nam,2001,Ky su,Sư phạm Toán,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,2,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_09,Lớp 9,thcs,180000,HS_WB_0710,4.86,2026-03-06
GS_WB_0892,Đỗ Hoàng An,nu,1999,Thac si,Ngôn ngữ Anh,DH_UEH,Đại học Kinh tế TP.HCM,dai_hoc,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,5,online,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,150000,HS_WB_0591,4.51,2026-03-06
GS_WB_0893,Đặng Ngọc Mai,nu,1998,Ky su,Công nghệ thông tin,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,5,ca_hai,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_WB_0652,3.51,2026-03-17
GS_WB_0894,Trần Đức Kiệt,nam,1997,Thac si,Ngôn ngữ Anh,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,5,ca_hai,180000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,180000,HS_WB_0850,3.94,2026-03-15
GS_WB_0895,Phạm Mai Trang,nu,2003,Cu nhan,Sư phạm Toán,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,4,ca_hai,180000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,180000,HS_WB_0005,3.55,2026-03-22
GS_WB_0896,Dương Đức Nam,nam,1997,Thac si,Công nghệ thông tin,DH_FPT,Đại học FPT,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,1,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_12,Lớp 12,thpt,150000,HS_WB_0730,4.29,2026-03-27
GS_WB_0897,Đỗ Minh Đạt,nam,1995,Ky su,Sư phạm Toán,DH_NT_HN,Đại học Ngoại thương Hà Nội,dai_hoc,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,5,online,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_12,Lớp 12,thpt,150000,HS_WB_0966,3.61,2026-03-22
GS_WB_0898,Bùi Hoàng Trang,nu,2001,Thac si,Ngôn ngữ Anh,DH_KHTN_HCM,Đại học Khoa học Tự nhiên TP.HCM,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,7,online,200000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_WB_0811,4.66,2026-04-02
GS_WB_0899,Nguyễn Thu Thu,nu,2001,Ky su,Sư phạm Toán,DH_KT_DN,Đại học Kinh tế Đà Nẵng,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,5,ca_hai,250000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,250000,HS_WB_0093,4.5,2026-03-04
GS_WB_0900,Lý Ngọc Mai,nu,1996,Ky su,Sư phạm Toán,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,2,truc_tiep,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0237,3.98,2026-03-20
GS_WB_0901,Phạm Trọng Đức,nam,2002,Thac si,Sư phạm Toán,DH_TM,Đại học Thương mại,dai_hoc,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,2,truc_tiep,200000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_06,Lớp 6,thcs,200000,,,
GS_WB_0902,Phạm Bảo Thảo,nu,2001,Ky su,Công nghệ thông tin,DH_Y_HN,Đại học Y Hà Nội,dai_hoc,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,4,ca_hai,150000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0393,3.95,2026-03-07
GS_WB_0903,Lý Trọng Huy,nam,1996,Thac si,Quản trị Kinh doanh,DH_FPT,Đại học FPT,dai_hoc,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,6,ca_hai,150000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_12,Lớp 12,thpt,150000,,,
GS_WB_0904,Vũ Minh Đức,nam,1996,Cu nhan,Sư phạm Toán,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,1,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_09,Lớp 9,thcs,180000,,,
GS_WB_0905,Vũ Đình Cường,nam,1995,Ky su,Sư phạm Toán,DH_CNTT,Đại học Công nghệ Thông tin TP.HCM,dai_hoc,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,3,online,250000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_12,Lớp 12,thpt,250000,,,
GS_WB_0906,Lý Hồng Linh,nu,1996,Cu nhan,Sư phạm Toán,DH_QGHN,Đại học Quốc gia Hà Nội,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,4,online,250000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_10,Lớp 10,thpt,250000,HS_WB_0114,4.77,2026-03-22
GS_WB_0907,Phạm Ngọc Châu,nu,1996,Cu nhan,Quản trị Kinh doanh,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,1,ca_hai,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_10,Lớp 10,thpt,150000,HS_WB_0108,4.47,2026-03-19
GS_WB_0908,Đặng Quang Kiệt,nam,1997,Ky su,Sư phạm Toán,DH_SP_HN,Đại học Sư phạm Hà Nội,dai_hoc,KV_HN_HM,Hoàng Mai,Hoàng Mai,Hà Nội,7,truc_tiep,180000,web,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,LOP_06,Lớp 6,thcs,180000,HS_WB_0842,4.88,2026-03-08
GS_WB_0909,Lê Bảo An,nu,1996,Cu nhan,Công nghệ thông tin,DH_NL_HCM,Đại học Nông Lâm TP.HCM,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,1,online,200000,web,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,LOP_09,Lớp 9,thcs,200000,,,
GS_WB_0910,Hoàng Hồng Nhung,nu,2000,Thac si,Sư phạm Toán,DH_Y_HCM,Đại học Y Dược TP.HCM,dai_hoc,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,7,online,150000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,150000,HS_WB_0236,4.73,2026-03-29
GS_WB_0911,Đặng Văn Tuấn,nam,1998,Ky su,Sư phạm Toán,DH_XD,Đại học Xây dựng Hà Nội,dai_hoc,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,8,ca_hai,200000,web,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,LOP_09,Lớp 9,thcs,200000,HS_WB_0967,4.85,2026-03-09
GS_WB_0912,Đặng Hải Nam,nam,2002,Ky su,Sư phạm Toán,DH_DN,Đại học Đà Nẵng,dai_hoc,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,5,truc_tiep,250000,web,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,LOP_10,Lớp 10,thpt,250000,HS_WB_0565,3.83,2026-03-31
