ma_hoc_sinh,ho_ten,truong_hoc_ma,truong_hoc_ten,loai_truong,lop_hoc_ma,lop_hoc_ten,cap_hoc,khu_vuc_ma,ten_khu_vuc,quan_huyen,tinh_thanh,hoc_luc,nguon_du_lieu,trang_thai,ngay_cap_nhat,mon_hoc_ma,ten_mon_hoc,nhom_mon_hoc,hinh_thuc_hoc,muc_tieu_hoc_tap,ngan_sach_toi_da_gio,so_buoi_moi_tuan,trang_thai_nhu_cau,ngay_dang
HS_EX_0864,Nguyễn Xuân Châu,THPT_CBQ,THPT Cao Bá Quát,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-14
HS_EX_0865,Nguyễn Quang Đạt,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_10,Lớp 10,thpt,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-04-01
HS_EX_0866,Dương Hoàng An,THPT_CVA,THPT Chu Văn An,thpt,LOP_12,Lớp 12,thpt,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-18
HS_EX_0867,Bùi Thu Vy,THPT_ND,THPT Nguyễn Du,thpt,LOP_06,Lớp 6,thcs,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-12
HS_EX_0868,Lê Hoàng Châu,THPT_TL,THPT Thăng Long,thpt,LOP_10,Lớp 10,thpt,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-26
HS_EX_0869,Ngô Văn Kiệt,THPT_GD,THPT Gia Định,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-16
HS_EX_0870,Trần Bảo Linh,THPT_CVA,THPT Chu Văn An,thpt,LOP_12,Lớp 12,thpt,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-24
HS_EX_0871,Lý Đình Cường,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_12,Lớp 12,thpt,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,gioi,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-07
HS_EX_0872,Lê Hồng Vy,THPT_ST,THPT Sơn Tây,thpt,LOP_12,Lớp 12,thpt,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-27
HS_EX_0873,Phạm Hải Kiệt,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_10,Lớp 10,thpt,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-13
HS_EX_0874,Ngô Hoàng Nhung,THPT_LQD_DN,THPT Chuyên Lê Quý Đôn,thpt,LOP_09,Lớp 9,thcs,KV_HN_NTL,Nam Từ Liêm,Nam Từ Liêm,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-12
HS_EX_0875,Bùi Hữu Cường,THPT_DD,THPT Đống Đa,thpt,LOP_09,Lớp 9,thcs,KV_HN_LB,Long Biên,Long Biên,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-11
HS_EX_0876,Trần Đình Đạt,THPT_TDN,THPT Chuyên Trần Đại Nghĩa,thpt,LOP_06,Lớp 6,thcs,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-09
HS_EX_0877,Trần Ngọc Thu,THPT_TP_HN,THPT Trần Phú - Hoàn Kiếm,thpt,LOP_10,Lớp 10,thpt,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-29
HS_EX_0878,Bùi Đức Hùng,THPT_TL,THPT Thăng Long,thpt,LOP_09,Lớp 9,thcs,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,gioi,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-17
HS_EX_0879,Dương Hồng Mai,THPT_ST,THPT Sơn Tây,thpt,LOP_09,Lớp 9,thcs,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-04
HS_EX_0880,Ngô Hữu Cường,THPT_CVD,THPT Cẩm Lệ,thpt,LOP_06,Lớp 6,thcs,KV_HN_LB,Long Biên,Long Biên,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-04-03
HS_EX_0881,Đặng Trọng Kiệt,THPT_NH,THPT Nguyễn Hiền,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-17
HS_EX_0882,Lý Thái Đạt,THPT_GD,THPT Gia Định,thpt,LOP_09,Lớp 9,thcs,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-04-01
HS_EX_0883,Phạm Xuân Thảo,THPT_NT_HCM,THPT Nguyễn Trãi,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-04
HS_EX_0884,Đỗ Thanh An,THPT_TDN,THPT Chuyên Trần Đại Nghĩa,thpt,LOP_09,Lớp 9,thcs,KV_DN_LC,Liên Chiểu,Liên Chiểu,Đà Nẵng,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-06
HS_EX_0885,Hoàng Xuân Nhung,THPT_PCT,THPT Chuyên Phan Châu Trinh,thpt,LOP_06,Lớp 6,thcs,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-29
HS_EX_0886,Vũ Đức Phú,THPT_BTX,THPT Bùi Thị Xuân,thpt,LOP_06,Lớp 6,thcs,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-06
HS_EX_0887,Dương Hải Đức,THPT_NHS,THPT Ngũ Hành Sơn,thpt,LOP_06,Lớp 6,thcs,KV_HCM_BT,Bình Thạnh,Bình Thạnh,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-09
HS_EX_0888,Nguyễn Thái Kiệt,THPT_TD,THPT Thủ Đức,thpt,LOP_06,Lớp 6,thcs,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-11
HS_EX_0889,Lê Trọng Tuấn,THPT_MC,THPT Marie Curie,thpt,LOP_09,Lớp 9,thcs,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-15
HS_EX_0890,Bùi Văn Cường,THPT_NVT,THPT Nguyễn Văn Trỗi,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-25
HS_EX_0891,Đỗ Trọng Hùng,THPT_KL,THPT Kim Liên,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q3,Quận 3,Quận 3,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-13
HS_EX_0892,Phạm Hải Nam,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_12,Lớp 12,thpt,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-29
HS_EX_0893,Đặng Bảo Hân,THPT_HHT,THPT Hoàng Hoa Thám,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-04-02
HS_EX_0894,Đặng Quang Huy,THPT_CVA,THPT Chu Văn An,thpt,LOP_10,Lớp 10,thpt,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-10
HS_EX_0895,Phạm Thị Thảo,THPT_CVA,THPT Chu Văn An,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-06
HS_EX_0896,Đỗ Hồng An,THPT_VTS,THPT Võ Thị Sáu,thpt,LOP_10,Lớp 10,thpt,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-22
HS_EX_0897,Đặng Thái Hùng,THPT_AMS,THPT Chuyên Hà Nội - Amsterdam,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-08
HS_EX_0898,Đỗ Đình Phú,THPT_MQ,THPT Mạc Đĩnh Chi,thpt,LOP_12,Lớp 12,thpt,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-18
HS_EX_0899,Trần Thanh Mai,THPT_NMK,THPT Nguyễn Thị Minh Khai,thpt,LOP_10,Lớp 10,thpt,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-26
HS_EX_0900,Ngô Hoàng Trang,THPT_TDN,THPT Chuyên Trần Đại Nghĩa,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q8,Quận 8,Quận 8,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,150000,2,dang_tim_gia_su,2026-03-12
HS_EX_0901,Nguyễn Thu Linh,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_06,Lớp 6,thcs,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-04
HS_EX_0902,Phạm Quang Khoa,THPT_KL,THPT Kim Liên,thpt,LOP_10,Lớp 10,thpt,KV_DN_CL,Cẩm Lệ,Cẩm Lệ,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-10
HS_EX_0903,Bùi Minh Kiệt,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_09,Lớp 9,thcs,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-27
HS_EX_0904,Ngô Thanh Vy,THPT_YH,THPT Yên Hòa,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-09
HS_EX_0905,Lê Văn Khoa,THPT_NMK,THPT Nguyễn Thị Minh Khai,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q5,Quận 5,Quận 5,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-04-03
HS_EX_0906,Nguyễn Ngọc Châu,THPT_MC,THPT Marie Curie,thpt,LOP_06,Lớp 6,thcs,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-14
HS_EX_0907,Dương Thị Trang,THPT_NTH_HCM,THPT Nguyễn Thượng Hiền,thpt,LOP_10,Lớp 10,thpt,KV_HN_TH,Tây Hồ,Tây Hồ,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-10
HS_EX_0908,Đặng Thu Mai,THPT_NVT,THPT Nguyễn Văn Trỗi,thpt,LOP_10,Lớp 10,thpt,KV_HN_HBT,Hai Bà Trưng,Hai Bà Trưng,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-24
HS_EX_0909,Hoàng Văn Hùng,THPT_HHT,THPT Hoàng Hoa Thám,thpt,LOP_12,Lớp 12,thpt,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-04-01
HS_EX_0910,Lê Thái Tuấn,THPT_YH,THPT Yên Hòa,thpt,LOP_10,Lớp 10,thpt,KV_HN_LB,Long Biên,Long Biên,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-11
HS_EX_0911,Hoàng Đức Cường,THPT_ST,THPT Sơn Tây,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-04-01
HS_EX_0912,Trần Đình Kiệt,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q7,Quận 7,Quận 7,Hồ Chí Minh,xuat_sac,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-04-03
HS_EX_0913,Hoàng Quang Kiệt,THPT_LQD_HCM,THPT Lê Quý Đôn,thpt,LOP_10,Lớp 10,thpt,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,ca_hai,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-23
HS_EX_0914,Đặng Hữu Cường,THPT_LHP,THPT Chuyên Lê Hồng Phong,thpt,LOP_09,Lớp 9,thcs,KV_HCM_TB,Tân Bình,Tân Bình,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-14
HS_EX_0915,Lý Hải Phú,THPT_TTT,THPT Tôn Thất Tùng,thpt,LOP_10,Lớp 10,thpt,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-06
HS_EX_0916,Ngô Bảo Linh,THPT_NVT,THPT Nguyễn Văn Trỗi,thpt,LOP_10,Lớp 10,thpt,KV_HCM_PN,Phú Nhuận,Phú Nhuận,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-25
HS_EX_0917,Phạm Văn Phú,THPT_OIK,THPT Ông Ích Khiêm,thpt,LOP_06,Lớp 6,thcs,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-04-03
HS_EX_0918,Ngô Quang Đức,THPT_NVT,THPT Nguyễn Văn Trỗi,thpt,LOP_12,Lớp 12,thpt,KV_HN_LB,Long Biên,Long Biên,Hà Nội,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,250000,3,dang_tim_gia_su,2026-03-10
HS_EX_0919,Lê Hoàng Linh,THPT_LQD_DN,THPT Chuyên Lê Quý Đôn,thpt,LOP_10,Lớp 10,thpt,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-14
HS_EX_0920,Vũ Minh Cường,THPT_PDP,THPT Phan Đình Phùng,thpt,LOP_06,Lớp 6,thcs,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-22
HS_EX_0921,Vũ Bảo An,THPT_GD,THPT Gia Định,thpt,LOP_06,Lớp 6,thcs,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-20
HS_EX_0922,Hoàng Minh Phú,THPT_GD,THPT Gia Định,thpt,LOP_12,Lớp 12,thpt,KV_HN_LB,Long Biên,Long Biên,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-17
HS_EX_0923,Ngô Đức Đạt,THPT_KL,THPT Kim Liên,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q4,Quận 4,Quận 4,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,truc_tiep,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-04-01
HS_EX_0924,Bùi Hồng Thảo,THPT_KL,THPT Kim Liên,thpt,LOP_12,Lớp 12,thpt,KV_HN_BD,Ba Đình,Ba Đình,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,ca_hai,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-10
HS_EX_0925,Lý Quang Khoa,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_09,Lớp 9,thcs,KV_HCM_GV,Gò Vấp,Gò Vấp,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-06
HS_EX_0926,Đỗ Trọng Hùng,THPT_ND,THPT Nguyễn Du,thpt,LOP_09,Lớp 9,thcs,KV_HN_TX,Thanh Xuân,Thanh Xuân,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-04
HS_EX_0927,Ngô Đức Khoa,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_06,Lớp 6,thcs,KV_HCM_TP,Tân Phú,Tân Phú,Hồ Chí Minh,trung_binh,excel,hoat_dong,2026-04-03,MON_ANH,Tiếng Anh,ngoai_ngu,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-24
HS_EX_0928,Lý Thái Đạt,THPT_NH,THPT Nguyễn Hiền,thpt,LOP_09,Lớp 9,thcs,KV_HCM_Q10,Quận 10,Quận 10,Hồ Chí Minh,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-07
HS_EX_0929,Bùi Đức Đức,THPT_TD,THPT Thủ Đức,thpt,LOP_09,Lớp 9,thcs,KV_DN_NHS,Ngũ Hành Sơn,Ngũ Hành Sơn,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,online,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-03-19
HS_EX_0930,Nguyễn Hữu Cường,THPT_TP_DN,THPT Trần Phú,thpt,LOP_06,Lớp 6,thcs,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-19
HS_EX_0931,Đặng Đức Nam,THPT_LQD_HN,THPT Lê Quý Đôn - Đống Đa,thpt,LOP_10,Lớp 10,thpt,KV_DN_HC,Hải Châu,Hải Châu,Đà Nẵng,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,2,dang_tim_gia_su,2026-03-08
HS_EX_0932,Trần Xuân Mai,THPT_YH,THPT Yên Hòa,thpt,LOP_10,Lớp 10,thpt,KV_HN_CG,Cầu Giấy,Cầu Giấy,Hà Nội,gioi,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-07
HS_EX_0933,Phạm Đình Đạt,THPT_DD,THPT Đống Đa,thpt,LOP_12,Lớp 12,thpt,KV_HCM_TD,Thủ Đức,Thủ Đức,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_TOAN,Toán,tu_nhien,ca_hai,Cải thiện điểm số,200000,3,dang_tim_gia_su,2026-03-29
HS_EX_0934,Trần Thị Trang,THPT_DD,THPT Đống Đa,thpt,LOP_12,Lớp 12,thpt,KV_HCM_Q1,Quận 1,Quận 1,Hồ Chí Minh,kha,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,online,Cải thiện điểm số,250000,4,dang_tim_gia_su,2026-03-30
HS_EX_0935,Bùi Văn Phú,THPT_TDN,THPT Chuyên Trần Đại Nghĩa,thpt,LOP_06,Lớp 6,thcs,KV_HN_HK,Hoàn Kiếm,Hoàn Kiếm,Hà Nội,yeu,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,150000,4,dang_tim_gia_su,2026-03-07
HS_EX_0936,Phạm Đức Huy,THPT_GD,THPT Gia Định,thpt,LOP_06,Lớp 6,thcs,KV_DN_ST,Sơn Trà,Sơn Trà,Đà Nẵng,gioi,excel,hoat_dong,2026-04-03,MON_LY,Vật lý,tu_nhien,online,Cải thiện điểm số,200000,2,dang_tim_gia_su,2026-03-07
HS_EX_0937,Vũ Trọng Huy,THPT_TP_DN,THPT Trần Phú,thpt,LOP_09,Lớp 9,thcs,KV_HN_DD,Đống Đa,Đống Đa,Hà Nội,trung_binh,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,150000,3,dang_tim_gia_su,2026-03-28
HS_EX_0938,Phạm Hải Kiệt,THPT_NMK,THPT Nguyễn Thị Minh Khai,thpt,LOP_09,Lớp 9,thcs,KV_HN_BTL,Bắc Từ Liêm,Bắc Từ Liêm,Hà Nội,xuat_sac,excel,hoat_dong,2026-04-03,MON_VAN,Ngữ văn,xa_hoi,truc_tiep,Cải thiện điểm số,200000,4,dang_tim_gia_su,2026-04-01
